Dept,Course,Title,Author,New,Used,
RELJ,3052,AFTER SUCH KNOWLEDGE,HOFFMAN,$18.99 ,$9.45 ,
RELJ,3052,HOLOCAUST,ENGEL,$42.95 ,$32.06 ,
RELJ,3052,AT THE MIND'S LIMITS,AMERY,$17.00 ,$12.69 ,
RELJ,3052,HOLOCAUST,ROTH,$19.95 ,$14.21 ,
RELJ,3355,HARPER COLLINS STUDY BIBLE ST ED FULL REV & UPDTD (ED: ATTRIDGE )HARPER COLLINS,,$34.99 ,$26.12 ,
RELJ,3355,PROPHETS IN THE QURAN,WHEELER,$74.95 ,$50.96 ,
RELJ,3355,LEGENDS OF THE BIBLE,GINZBERG,$40.00 ,$30.00 ,
RELJ,3355,STUDY QURAN,NASR,$54.99 ,$41.24 ,
RELJ,3372,PITY OF IT ALL,ELON,$15.40 ,$10.94 ,
RELJ,3372,PROFESSOR BERNHARDI,SCHNITZLER,$14.95 ,$8.07 ,
RELJ,3372,JEW IN MODERN WORLD,MENDES-FLOHR,$92.98 ,$74.60 ,
RELJ,3372,FROM BERLIN TO JERUSALEM,SCHOLEM,$16.95 ,$8.43 ,
RELJ,3372,NATHAN THE WISE (TRANS. TAYLOR),LESSING,$4.00 ,$1.99 ,
RELJ,3372,NINETEENTH-CENTURY JEWISH LITERATURE: A READERHESS,,$29.95 ,$22.36 ,
RELJ,3372,**OUTCAST,DEUTSCHKRON,$15.95 ,$11.90 ,
RELJ,3490,INVENTING JEWISH RITUAL,OCHS,$25.00 ,$18.66 ,
RELJ,3490,JEWISH WEDDING NOW,DIAMANT,$18.00 ,$13.50 ,
RELJ,3559,RED TENT 10TH ANNIV ED,DIAMANT,$18.00 ,$8.96 ,
RELJ,3559,LAMB,MOORE,$16.99 ,$7.45 ,
RELJ,3559,(eBook) Lamb,MOORE,$11.99 ,$0.00 ,
RELJ,3559,DIVINE INVASION,DICK,$13.95 ,$10.45 ,
RELJ,5105,IMPERIALISM & JEWISH SOCIETY 200 B.C.E. TO 640 C.E.SCHWARTZ,,$45.00 ,$33.75 ,
RELJ,5105,FOOD & IDENTITY IN EARLY RABBINIC JUDAISM,ROSENBLUM,$46.99 ,$34.50 ,
,,Page 58 of 79,,,,
Dept,Course,Title,Author,New,Used,
RELJ,5105,CULTURE OF BABYLONIAN TALMUD,RUBENSTEIN,$25.00 ,$18.75 ,
RUSS,1010,*LL-GOLOSA BOOK 1 W/STUDENT ACTIVITIES MANUAL BOOK 1ROBIN,,$152.93 ,$129.99 ,
RUSS,3010,**PANORAMA INTERMED RUSSIAN LANG W/ACCESS CODERIFKIN,,$124.95 ,$93.70 ,
RUSS,4010,COMPREHENSIVE RUSSIAN GRAMMAR,WADE,$57.95 ,$44.97 ,
RUSS,4010,RUSSIAN,KAGAN,$93.95 ,$74.58 ,
RUSS,4520,GREAT RUSSIAN SHORT STORIES OF 20TH CENTURYFRANCIS,,$17.95 ,$12.71 ,
RUSS,5500,GREAT RUSSIAN SHORT STORIES OF 20TH CENTURYFRANCIS,,$17.95 ,$12.71 ,
RUSS,7010,DIALOGIC IMAGINATION,BAKHTIN,$23.68 ,$12.40 ,
RUSS,7010,MORPHOLOGY OF FOLKTALE,PROPP,$21.95 ,$16.45 ,
RUSS,7010,SOVIET NOVEL,CLARK,$24.00 ,$17.99 ,
RUSS,7010,LITERARY THEORY: A VERY SHORT INTRO (2ND),CULLER,$10.08 ,$5.96 ,
RUSS,7010,UNIVERSE OF THE MIND,LOTMAN,$35.93 ,$26.95 ,
RUSS,7010,POSTSTRUCTURALISM: A VERY SHORT INTRO,BELSEY,$11.95 ,$5.88 ,
RUSS,7010,USING CRITICAL THEORY,TYSON,$40.95 ,$30.70 ,
RUSS,7010,CRAFT OF RESEARCH,BOOTH,$14.82 ,$10.75 ,
RUSS,7010,CAMBRIDGE INTRODUCTION TO RUSSIAN POETRY WACHTEL,,$30.99 ,$23.88 ,
RUTR,2460,RED STAR,BOGDANOV,$19.90 ,$9.96 ,
RUTR,2460,SOFIA PETROVNA,CHUKOVSKAYA,$18.00 ,$13.50 ,
RUTR,2460,WE,ZAMYATIN,$17.00 ,$8.45 ,
RUTR,2460,RUSSIAN HISTORY: A VERY SHORT INTRODUCTIONHOSKING,,$11.95 ,$8.93 ,
RUTR,2460,RUSSIA READER,BARKER,$32.95 ,$22.36 ,
RUTR,2740,GREAT SHORT WORKS OF LEO TOLSTOY,TOLSTOY,$15.99 ,$11.99 ,
RUTR,2740,"CHILDHOOD, BOYHOOD, YOUTH",TOLSTOY,$17.00 ,$12.75 ,
RUTR,2740,ANNA KARENINA (TRANS. MAUDE),TOLSTOY,$26.25 ,$19.78 ,
RUTR,3350,COMPLETE TALES OF NIKOLAI GOGOL VOL 1,GOGOL,$23.00 ,$13.73 ,
RUTR,3350,COMPLETE TALES OF NIKOLAI GOGOL VOL 2,GOGOL,$31.00 ,$15.43 ,
RUTR,3350,PLAYS OF ANTON CHEKHOV,CHEKHOV,$16.99 ,$7.94 ,
RUTR,3350,SELECTED STORIES,CHEKHOV,$18.00 ,$8.94 ,
RUTR,3350,GREAT SHORT WORKS OF LEO TOLSTOY,TOLSTOY,$15.99 ,$11.99 ,
RUTR,3350,HERO OF OUR TIME (REV),LERMONTOV,$15.00 ,$7.46 ,
RUTR,3350,FIRST LOVE & OTHER STORIES,TURGENEV,$9.95 ,$4.94 ,
RUTR,3350,CAPTAIN'S DAUGHTER,PUSHKIN,$14.00 ,$6.97 ,
RUTR,3350,GAMBLER,DOSTOYEVSKY,$4.00 ,$1.99 ,
RUTR,3350,A DOUBLE LIFE,"HELDT,BARBARA",$14.95 ,$11.96 ,
SANS,1010,CAMBRIDGE INTRODUCTION TO SANSKRIT,RUPPEL,$44.99 ,$28.36 ,
SAST,1600,**POLITICAL ECONOMY OF REFORMS IN INDIA,MUKHERJI,$19.95 ,$14.96 ,
SAST,1600,SOUTH ASIA IN WORLD HISTORY,GILBERT,$19.95 ,$14.90 ,
SATR,3300,JOOTHAN,VALMIKI,$24.00 ,$17.91 ,
SATR,3300,UNTOUCHABLE,ANAND,$12.44 ,$12.00 ,
SATR,3300,DOCTOR AND THE SAINT,ROY,$16.95 ,$12.66 ,
SATR,3300,ANTS AMONG ELEPHANTS,GIDLA,$16.00 ,$12.00 ,
SATR,3300,(eBook) Joothan,VALMIKI,$15.99 ,$0.00 ,
SATR,7300,SOURCES OF INDIAN TRADITIONS,MCDERMOTT,$45.00 ,$33.58 ,
SLAV,2360,**MONOCLECAT 1 SEMESTER SUBSCRIPTION,TOP HAT MONOCLERequired,$26.37 ,$26.00 ,
SLAV,2360,**SLAV 2360- DRACULA,TOPHAT,$107.50 ,$0.00 ,
SLTR,3300,KOLYMA TALES,SHALAMOV,$20.00 ,$15.00 ,
SLTR,3300,SOFIA PETROVNA,CHUKOVSKAYA,$18.00 ,$13.50 ,
SLTR,3300,"THIS WAY FOR GAS, LADIES & GENT",BOROWSKI,$16.00 ,$7.96 ,
SLTR,3300,SUBTENANT TO OUTWIT GOD,KRALL,$21.95 ,$16.46 ,
SLTR,3300,WORLD APART,HERLING,$15.00 ,$7.46 ,
SLTR,3300,NIGHT,WIESEL,$11.00 ,$9.00 ,
SLTR,3300,ONE DAY IN LIFE OF IVAN DENISOVICH,SOLZHENITSYN,$14.00 ,$10.50 ,
SLTR,3300,AUSCHWITZ VOLUNTEER,PILECKI,$34.95 ,$26.09 ,
SLTR,3500,SOVIET EXPERIMENT,SUNY,$89.95 ,$67.13 ,
SLTR,3500,SHOULD WE FEAR RUSSIA?,TRENIN,$12.95 ,$9.67 ,
,,Page 59 of 79,,,,
Dept,Course,Title,Author,New,Used,
SLTR,3500,GATES OF EUROPE,PLOKHY,$19.99 ,$9.43 ,
SLTR,3500,(eBook) The Soviet Experiment,SUNY,$44.98 ,$0.00 ,
SLTR,3500,CONFLICT IN UKRAINE,MENON,$18.95 ,$14.20 ,
SLTR,3500,UKRAINE OVER THE EDGE,HAHN,$39.95 ,$29.95 ,
SOC,1010,SECOND SHIFT (REV & W/NEW AFTERWORD),HOCHSCHILD,$17.00 ,$12.89 ,
SOC,1010,CROOK COUNTY,VAN CLEVE,$18.00 ,$8.96 ,
SOC,1010,SUMMONED,TAVORY,$21.38 ,$16.05 ,
SOC,2052,FEUDS ABOUT FAMILIES,BENOKRAITIS,$99.99 ,$74.63 ,
SOC,2052,CASE FOR MARRIAGE,WAITE,$16.00 ,$7.96 ,
SOC,2052,MARRIAGE-GO-ROUND,CHERLIN,$16.95 ,$8.43 ,
SOC,2052,**FAMILIES WITHOUT FATHERS,POPENOE,$46.95 ,$36.54 ,
SOC,2052,PROMISES I CAN KEEP W/NEW PREFACE,EDIN,$37.44 ,$22.36 ,
SOC,2052,PREMARITAL SEX IN AMERICA,REGNERUS,$29.95 ,$22.36 ,
SOC,2052,SOUL-MATES,WILCOX,$29.95 ,$22.36 ,
SOC,2052,**ICLICKER2 STUDENT REMOTE REV,N/A,$55.99 ,$42.00 ,
SOC,2052,COHABITATION NATION,SASSLER,$37.44 ,$22.36 ,
SOC,2052,CHEAP SEX,REGNERUS,$29.95 ,$22.36 ,
SOC,2052,(eBook) Promises I Can Keep,EDIN,$27.95 ,$0.00 ,
SOC,2220,LOT OF PEOPLE ARE SAYING,ROSENBLUM,$26.95 ,$20.20 ,
SOC,2220,LEGAL PASSING,GARCIA,$37.44 ,$29.95 ,
SOC,2220,(eBook) A Lot of People Are Saying,ROSENBLUM,$25.15 ,$0.00 ,
SOC,2220,MERCHANTS OF DOUBT,ORESKES,$19.00 ,$13.50 ,
SOC,2442,INEQUALITY READER,GRUSKY,$77.95 ,$60.42 ,
SOC,2442,PAYING FOR THE PARTY,ARMSTRONG,$20.00 ,$14.93 ,
SOC,2442,(eBook) The Inequality Reader,GRUSKY,$38.98 ,$0.00 ,
SOC,2595,"MIGRATION, INCORPORATION AND CHANGE IN AN INTERCONNECTED WORLDALI",,$42.95 ,$32.06 ,
SOC,3020,CLASSICAL SOCIOLOGICAL THEORY,CALHOUN,$58.25 ,$43.48 ,
SOC,3056,FROM COUNTERCULTURE TO CYBERCULTURE,TURNER,$17.00 ,$12.69 ,
SOC,3056,"PAIN, PLEASURE, AND THE GREATER GOOD",GERE,$30.00 ,$22.50 ,
SOC,3056,WALDEN TWO,SKINNER,$16.50 ,$11.94 ,
SOC,3056,AGE OF SURVEILLANCE CAPITALISM,ZUBOFF,$38.00 ,$28.50 ,
SOC,3056,"(eBook) Pain, Pleasure, and the Greater Good",GERE,$24.00 ,$0.00 ,
SOC,3056,(eBook) Walden Two,SKINNER,$12.50 ,$0.00 ,
SOC,3120,ADVENTURES IN SOCIAL RESEARCH,BABBIE,$58.94 ,$43.79 ,
SOC,3120,INVESTIGATING THE SOCIAL WORLD,SCHUTT,$116.98 ,$99.25 ,
SOC,3310,PURSUIT OF ATTENTION (2ND),DERBER,$16.56 ,$15.63 ,
SOC,3310,MANAGED HEART UPDTD W/NEW PREFACE,HOCHSCHILD,$37.44 ,$17.88 ,
SOC,3310,GUYLAND,KIMMEL,$14.24 ,$7.45 ,
SOC,3310,WE ARE DATA,CHENEY-LIPPOLD,$20.00 ,$13.76 ,
SOC,3310,PERFORMING FEMININITY,LOCKFORD,$42.00 ,$27.99 ,
SOC,3310,(eBook) Performing Femininity,LOCKFORD,$21.28 ,$0.00 ,
SOC,3310,(eBook) We Are Data,CHENEY-LIPPOLD,$20.00 ,$0.00 ,
SOC,3310,CONSUMING LIFE,BAUMAN,$19.95 ,$9.93 ,
SOC,3310,WE ARE DATA,CHENEY-LIPPOLD,$20.00 ,$15.00 ,
SOC,3310,ESCAPE FROM FREEDOM,FROMM,$19.00 ,$8.94 ,
SOC,3310,(eBook) The Managed Heart,HOCHSCHILD,$27.95 ,$0.00 ,
SOC,3410,RACISM WITHOUT RACISTS,BONILLA-SILVA,$44.00 ,$32.84 ,
SOC,3410,DESPITE THE BEST INTENTIONS,LEWIS,$19.95 ,$14.95 ,
SOC,3410,(eBook) Racism without Racists,BONILLA-SILVA,$20.72 ,$0.00 ,
SOC,3470,**ENGENDERING WEALTH & WELL-BEING,BLUMBERG,$51.95 ,$40.27 ,
SOC,3470,HUMAN SOCIETIES,NOLAN,$114.95 ,$85.79 ,
SOC,3470,NONONSENSE INTERNATIONAL DEVELOPMENT: ILLUSIONS AND REALITIESBLACK,,$11.95 ,$8.93 ,
SOC,3470,(eBook) Engendering Wealth And Well-being,BLUMBERG,$25.98 ,$0.00 ,
SOC,3640,WHY EUROPE?,GOLDSTONE,$59.33 ,$41.51 ,
SOC,3640,**LL-WORLD CIVILIZATIONS,STEARNS,$148.67 ,$111.50 ,
,,Page 60 of 79,,,,
Dept,Course,Title,Author,New,Used,
SOC,3640,(ebook) World Civilizations,STEARNS,$97.99 ,$0.00 ,
SOC,3640,WORLD CIVILIZATIONS COMBINED VOL,STEARNS,$170.00 ,$161.49 ,
SOC,3700,SPIRIT CATCHES YOU & YOU FALL DOWN W/NEW AFTERWORDFADIMAN,,$9.16 ,$7.46 ,
SOC,3700,"SOCIOLOGY OF HEALTH, ILLNESS, AND HEALTH CAREWEITZ",,$176.42 ,$99.37 ,
SOC,3700,AMERICAN HEALTH CARE PARADOX,BRADLEY,$16.99 ,$8.45 ,
SOC,3700,WHAT THE EYES DON'T SEE,HANNA-ATTISHA,$18.00 ,$13.50 ,
SOC,3700,"WHAT PATIENTS SAY, WHAT DOCTORS HEAR",OFRI,$16.00 ,$7.97 ,
SOC,3700,"(eBook) The Sociology of Health, Illness, and Health Care: A Critical ApproachWEITZ",,$29.49 ,$0.00 ,
SOC,3700,SPEAKING OF SADNESS,KARP,$26.95 ,$20.20 ,
SOC,3820,HOW THE RELIGIOUS RIGHT SHAPED GAY AND LESBIAN ACTIVISMFETNER,,$22.50 ,$16.87 ,
SOC,3820,POLITICAL PROCESS & DEV BLACK INSURGENCY,MCADAM,$31.00 ,$23.13 ,
SOC,3820,SOCIAL MOVEMENTS,STAGGENBORG,$52.95 ,$39.52 ,
SOC,3820,SOYBEANS AND POWER,LAPEGNA,$28.95 ,$21.70 ,
SOC,3820,(eBook) Social Movements,STAGGENBORG,$26.48 ,$0.00 ,
SOC,4070,$12 MILLION STUFFED SHARK,THOMPSON,$18.99 ,$9.45 ,
SOC,4070,WORK OF ART,GERBER,$25.00 ,$18.63 ,
SOC,4140,**CONSUMERISM IN WORLD HISTORY,STEARNS,$38.95 ,$31.00 ,
SOC,4140,SUM OF SMALL THINGS,CURRID-HALKETT,$17.95 ,$13.50 ,
SOC,4140,(eBook) Consumerism in World History,STEARNS,$19.48 ,$0.00 ,
SOC,4230,PROTEST PSYCHOSIS,METZL,$26.00 ,$19.40 ,
SOC,4230,PUNISHED,RIOS,$25.00 ,$18.70 ,
SOC,4230,CONTESTING INTERSEX,DAVIS,$28.00 ,$20.90 ,
SOC,4230,(eBook) Punished,RIOS,$26.00 ,$0.00 ,
SOC,4230,(eBook) Contesting Intersex,DAVIS,$28.00 ,$0.00 ,
SOC,4350,CHALICE & BLADE W/NEW EPILOGUE,EISLER,$18.99 ,$9.45 ,
SOC,4350,OUR INNER APE,DEWAAL,$16.00 ,$12.14 ,
SOC,4350,(eBook) The Chalice and the Blade,EISLER,$14.99 ,$0.00 ,
SOC,4350,GENDER AND DEVELOPMENT,BLUMBERG,$59.00 ,$44.25 ,
SOC,4350,(eBook) Gender and Development,BLUMBERG,$27.42 ,$0.00 ,
SOC,4559,**MARRIAGE IN MEN'S LIVES,NOCK,$59.00 ,$42.00 ,
SOC,4559,MARRIAGE-GO-ROUND,CHERLIN,$16.95 ,$8.43 ,
SOC,4559,GROWING UP WITH A SINGLE PARENT,MCLANAHAN,$29.00 ,$21.75 ,
SOC,4559,MOTHER'S WORK,GILBERT,$23.00 ,$17.16 ,
SOC,4559,SOUL-MATES,WILCOX,$29.95 ,$22.36 ,
SOC,4559,COHABITATION NATION,SASSLER,$37.44 ,$22.36 ,
SOC,4559,FEMALE BRAIN,BRISENDINE,$15.99 ,$7.94 ,
SOC,4559,RITUALS OF BLOOD,PATTERSON,$22.99 ,$17.50 ,
SOC,4559,PLEASE STOP HELPING US,RILEY,$15.99 ,$11.99 ,
SOC,4559,MAKING MOTHERHOOD WORK,COLLINS,$29.95 ,$22.50 ,
SOC,4559,WHY GENDER MATTERS (REV),SAX,$16.99 ,$8.45 ,
SOC,4559,(eBook) Making Motherhood Work,COLLINS,$27.95 ,$0.00 ,
SOC,4750,TRANSCENDING RACIAL BARRIERS,EMERSON,$25.95 ,$16.47 ,
SOC,4750,FATAL INVENTION,ROBERTS,$19.95 ,$9.91 ,
SOC,4750,WHITE FRAGILITY,DIANGELO,$16.00 ,$12.00 ,
SOC,5030,FROM MAX WEBER,GERTH,$44.28 ,$42.00 ,
SOC,5030,MARX-ENGELS READER,TUCKER,$36.19 ,$25.37 ,
SOC,5030,**SELECTED WRITINGS,DURKHEIM,$46.99 ,$35.82 ,
SOC,5030,SUICIDE,DURKHEIM,$19.99 ,$14.93 ,
SOC,5030,PROTESTANT ETHIC & SPIRIT OF CAPITALISM (TRANS: KALBERG )WEBER,,$54.95 ,$41.01 ,
SOC,5059,REASSEMBLING THE SOCIAL,LATOUR,$33.95 ,$25.46 ,
SOC,5059,STRUCTURE OF SCIENTIFIC REVOLUTION 50TH ANNIV EDKUHN,,$15.00 ,$8.96 ,
SOC,5059,INTRODUCTION TO SCIENCE & TECHNOLOGY STUDIESSISMONDO,,$45.75 ,$32.81 ,
SOC,5059,(eBook) An Introduction to Science and Technology StudiesSISMONDO,,$36.99 ,$0.00 ,
SOC,5059,LEVIATHAN AND THE AIR-PUMP,SHAPIN,$22.95 ,$17.13 ,
SOC,5059,EPISTEMIC CULTURES,CETINA,$41.00 ,$30.60 ,
,,Page 61 of 79,,,,
Dept,Course,Title,Author,New,Used,
SOC,5059,DARK MATTERS,BROWNE,$25.95 ,$19.45 ,
SOC,5059,BEING NUCLEAR,HECHT,$22.95 ,$13.70 ,
SOC,5059,MERCHANTS OF DOUBT,ORESKES,$19.00 ,$13.50 ,
SOC,8052,SACRED CANOPY,BERGER,$16.00 ,$7.96 ,
SOC,8052,**PURITY & DANGER,DOUGLAS,$25.95 ,$19.37 ,
SOC,8052,INTRODUCING RELIGION: READINGS FROM CLASSIC THEORISTSPALS,,$54.95 ,$37.50 ,
SOC,8052,TRIUMPH OF THE THERAPEUTIC,RIEFF,$22.00 ,$16.50 ,
SOC,8052,FORMATIONS OF THE SECULAR,ASAD,$26.00 ,$19.50 ,
SOC,8052,SECULAR AGE,TAYLOR,$22.95 ,$17.20 ,
SPAN,1010,"ENGLISH GRAMMAR FOR STUDENTS OF SPANISH, 7TH EDSPINELLI",,$19.95 ,$14.90 ,
SPAN,1010,*PUNTOS DE PARTIDA TEXT W/CONNECT PLUS ACCESS CARDDORWICK,,$235.29 ,$200.00 ,
SPAN,1010,**CONNECT PLUS ACCESS CARD W/EBOOK FOR PUNTOS DE PARTIDADORWICK,,$152.94 ,$130.00 ,
SPAN,1010,PUNTOS DE PARTIDA (W/O ACCESS CODE),DORWICK,$176.47 ,$85.00 ,
SPAN,1010,(eBook) Puntos (Student Edition),DORWICK,$52.49 ,$0.00 ,
SPAN,1060,"ENGLISH GRAMMAR FOR STUDENTS OF SPANISH, 7TH EDSPINELLI",,$19.95 ,$14.90 ,
SPAN,1060,*PUNTOS DE PARTIDA TEXT W/CONNECT PLUS ACCESS CARDDORWICK,,$235.29 ,$200.00 ,
SPAN,1060,**CONNECT PLUS ACCESS CARD W/EBOOK FOR PUNTOS DE PARTIDADORWICK,,$152.94 ,$130.00 ,
SPAN,1060,PUNTOS DE PARTIDA (W/O ACCESS CODE),DORWICK,$176.47 ,$85.00 ,
SPAN,2010,"ENGLISH GRAMMAR FOR STUDENTS OF SPANISH, 7TH EDSPINELLI",,$19.95 ,$14.90 ,
SPAN,2010,*MAS W/CONNECT ACCESS CODE,GIRONES,$236.07 ,$200.66 ,
SPAN,2010,*LL-MAS W/CONNECT,GIRONES,$168.24 ,$133.40 ,
SPAN,2010,**STAND ALONE MAS ACCESS CODE,GIRONES,$168.99 ,$139.93 ,
SPAN,2020,"ENGLISH GRAMMAR FOR STUDENTS OF SPANISH, 7TH EDSPINELLI",,$19.95 ,$14.90 ,
SPAN,2020,*MAS W/CONNECT ACCESS CODE,GIRONES,$236.07 ,$200.66 ,
SPAN,2020,*LL-MAS W/CONNECT,GIRONES,$168.24 ,$133.40 ,
SPAN,2020,**STAND ALONE MAS ACCESS CODE,GIRONES,$168.99 ,$139.93 ,
SPAN,3000,FONETICA Y FONOLOGIA ESPANOLAS,SCHWEGLER,$120.95 ,$90.70 ,
SPAN,3000,(eBook) Fonetica y fonologia espanolas,SCHWEGLER,$32.40 ,$0.00 ,
SPAN,3000,FONETICA Y FONOLOGIA ESPANOLAS,SCHWEGLER,$120.95 ,$90.70 ,
SPAN,3000,(eBook) Fonetica y fonologia espanolas,SCHWEGLER,$32.40 ,$0.00 ,
SPAN,3010,**GRAMÁTICA EN CONTEXTO. MANUAL,JACOBI,$46.95 ,$34.50 ,
SPAN,3010,**GRAMATICA EN CONTEXTO CLAVES (ANSWER KEY)JACOBI,,$12.95 ,$9.70 ,
SPAN,3020,**GRAMÁTICA EN CONTEXTO. MANUAL,JACOBI,$46.95 ,$34.50 ,
SPAN,3020,**GRAMATICA EN CONTEXTO CLAVES (ANSWER KEY)JACOBI,,$12.95 ,$9.70 ,
SPAN,3040,(ebook) ??xito comercial,DOYLE,$29.49 ,$0.00 ,
SPAN,3040,*EXITO COMERCIAL,DOYLE,$142.65 ,$80.36 ,
SPAN,3050,**ESPANOL MEDICO Y SOCIEDAD,GIRALT,$51.53 ,$48.95 ,
SPAN,3300,EL CORONEL NO TIENE QUIEN LE ESCRIBA,GARCIA MARQUEZ,$14.00 ,$10.50 ,
SPAN,3400,LITERATURA ESPANOLA UNA ANTOLOGIA TOMO 1,FOSTER,$83.95 ,$62.66 ,
SPAN,3400,ANTOLOGIA DE AUTORES ESPANOLES VOL 1,SANCHEZ-ROMERALRequired,$136.06 ,$114.42 ,
SPAN,3410,**ARTICULOS (CATEDRA),LARRA,$24.95 ,$11.93 ,
SPAN,3410,EL SI DE LAS NINAS (ED: MARTINEZ-MATA)(CATEDRA)MORATIN,,$17.95 ,$11.42 ,
SPAN,3410,**MARIANELA (ED. CAUDET),GALDOS,$24.95 ,$14.40 ,
SPAN,3410,REQUIEM POR UN CAMPESINO ESPANOL,SENDER,$19.95 ,$8.18 ,
SPAN,3410,**YERMA,LORCA,$20.95 ,$9.93 ,
SPAN,3430,,CHANG-RODRIGUEZRequired,$199.48 ,$174.91 ,
SPAN,3430,,ECHEVARRIA,$11.95 ,$8.93 ,
SPAN,3430,,CHANG-RODRIGUEZOptional,$32.49 ,$0.00 ,
SPAN,3430,HUELLAS DE LAS LITERATURAS HISPANOAMERICANASGARGANIGO,,$135.28 ,$114.42 ,
SPAN,3430,PEDRO PARAMO,RULFO,$17.95 ,$9.43 ,
SPAN,4040,,SCHULTE,$28.00 ,$20.90 ,
SPAN,4040,,CHILD,$45.99 ,$31.48 ,
SPAN,4040,,CHILD,$22.95 ,$0.00 ,
SPAN,4319,POESIA COMPLETA,BORGES,$18.00 ,$8.45 ,
SPAN,4319,FICCIONES,BORGES,$12.02 ,$7.39 ,
,,Page 62 of 79,,,,
Dept,Course,Title,Author,New,Used,
SPAN,4319,EL ALEPH,BORGES,$16.00 ,$7.96 ,
SPAN,4319,**EL INFORME DE BRODIE,BORGES,$23.95 ,$14.15 ,
SPAN,4500,**NOVELAS EJEMPLARES VOL 1,CERVANTES,$21.95 ,$11.91 ,
SPAN,4500,**NOVELAS EJEMPLARES VOL 2,CERVANTES,$17.95 ,$14.90 ,
SPAN,4520,NO BOOK ORDERED,NO BOOK,$0.00 ,$0.00 ,
SPAN,4700,"BULLS, BULLFIGHTING AND SPANISH IDENTITIES",DOUGLASS,$36.00 ,$17.13 ,
SPAN,4700,**ESPANA Y LAS LUCHAS POR LA MODERNIDAD SIGLOS XIX aXXIOPERE,,$35.94 ,$29.00 ,
SPAN,4712,**LOS CONQUISTADORES ESPANOLES,KIRKPATRICK,$56.19 ,$44.95 ,
SPAN,5350,RENAISSANCE & BAROQUE POETRY OF SPAIN,RIVERS,$28.95 ,$21.70 ,
SPAN,5350,LAZARILLO DE TORMES: A DUAL-LANGUAGE BOOK APPELBAUM,,$8.95 ,$4.45 ,
SPAN,5350,**NOVELAS EJEMPLARES VOL 1,CERVANTES,$21.95 ,$11.91 ,
SPAN,5350,**NOVELAS EJEMPLARES VOL 2,CERVANTES,$17.95 ,$14.90 ,
SPAN,5350,FUENTEOVEJUNA,VEGA,$17.95 ,$13.45 ,
SPAN,5850,,FERRE,$15.95 ,$7.93 ,
SPAN,5850,,VARGAS LLOSA,$18.95 ,$13.50 ,
SPAN,5850,,BORGES,$27.95 ,$17.21 ,
SPAN,5850,,RULFO,$17.95 ,$13.50 ,
SPAN,5850,,CARPENTIER,$18.95 ,$13.46 ,
SPAN,5850,,GARCIA MARQUEZ,$23.95 ,$19.37 ,
SPAN,5850,,FUENTES,$25.95 ,$19.50 ,
SPAN,7100,NORTON ANTHOLOGY OF THEORY AND CRITICSM,LEITCH,$85.09 ,$73.69 ,
SPAN,7220,**ESTUDIO DE MORFOSINTAXIS HISTORICA,BLANCH,$59.95 ,$44.95 ,
STAT,2020,THE PRACTICE OF STATISTICS,BALDI,$198.52 ,$75.00 ,
STAT,2020,*STAND ALONE PRACTICE OF STATISTICS IN LIFE SCIENCES W/SAPLINGPLUSBALDI,,$103.39 ,$82.72 ,
STAT,2020,R COOKBOOK,TEETOR,$37.99 ,$19.90 ,
STAT,2120,,,$217.77 ,$205.34 ,
STAT,2120,,N/A,$55.99 ,$42.00 ,
STAT,2120,,,$69.99 ,$0.00 ,
STAT,3100,(eBook) Modern Mathematical Statistics with ApplicationsDEVORE,,$59.59 ,$0.00 ,
STAT,3100,MODERN MATHEMATICAL STATISTICS W/APPL,DEVORE,$94.53 ,$89.55 ,
STAT,3110,(eBook) Modern Mathematical Statistics with ApplicationsDEVORE,,$59.59 ,$0.00 ,
STAT,3110,MODERN MATHEMATICAL STATISTICS W/APPL,DEVORE,$94.53 ,$89.55 ,
STAT,3120,(eBook) Modern Mathematical Statistics with ApplicationsDEVORE,,$59.59 ,$0.00 ,
STAT,3120,MODERN MATHEMATICAL STATISTICS W/APPL,DEVORE,$94.53 ,$89.55 ,
STAT,3120,(eBook) Modern Mathematical Statistics with ApplicationsDEVORE,,$59.59 ,$0.00 ,
STAT,3120,MODERN MATHEMATICAL STATISTICS W/APPL,DEVORE,$94.53 ,$89.55 ,
STAT,3130,**SAMPLING,THOMPSON,$116.47 ,$102.43 ,
STAT,3130,(eBook) Sampling,THOMPSON,$92.69 ,$0.00 ,
STAT,4630,INTRO TO STATISTICAL LEARNING W/APPLICATIONS IN RJAMES,,$79.99 ,$59.70 ,
STAT,4630,(eBook) An Introduction to Statistical Learning,JAMES,$43.73 ,$0.00 ,
STAT,6190,STATISTICAL INFERENCE,CASELLA,$176.42 ,$149.22 ,
STAT,7200,**PROBABILITY & MEASURE THEORY,ASH,$129.00 ,$96.27 ,
STS,2730,ESSENTIALS OF NEGOTIATION,LEWICKI,$107.97 ,$88.81 ,
STS,2730,(ebook) Essentials of Negotiation,LEWICKI,$57.49 ,$0.00 ,
STS,2850,**CUSTOM GOVERNMENT & ENTREPRENEURSHIP FALL 2019CHENG,,$85.25 ,$63.94 ,
STS,2850,**STS 2850 (FALL 2019) GOVERNMENT & ENTREPRENEURSHIP CASESCHENG,,$45.75 ,$34.35 ,
STS,4500,TECHNOLOGY MATTERS,NYE,$19.95 ,$9.93 ,
